reviewId,content,sentimentScore
aed8dd6c-006c-4b33-a7de-6589d266fe20,i love this app it helps me keep organized and it is helping pursuing my dreams,5
86934045-b4ed-4fac-a4ab-71e4b2482ba1,very nice app,5
f697e7cf-9ad4-433e-a907-6cbc51c3f678,"I love it , it is 11/10 for me .",5
faf4bf93-707d-43f8-8068-5d02b4000f52,Thank for organizing my life,5
35dcbddd-2687-4f30-a830-ea6821e074f5,"boom baby,ya the best:smiling_face_with_heart-eyes:",5
fa5c1079-ce81-42e4-8a42-121924bcdf38,very good experience,5
743d123d-eae7-4365-89d6-be869b5b2bb3,I found this app free and very useful,5
bc6d7a3f-07b3-4fec-9b55-a959b1a54a94,Clean Interface and Quick response,5
4a17a5b4-371a-4efa-8445-a0926f83629e,Greattt,5
83da6777-76f2-456f-8da9-aad049aad7dc,its wonderful app . It help me with ideas which I never knew . its really good,5
cddce89f-7f3a-4e57-8bfc-87d53a987fbf,o w0w,5
5c3287a9-6612-4324-be4e-b28b26837c05,it is the best app that will help and advice you in everything you possibly want. It will help you achieve your dreams and goals,5
c65b4f1e-a638-47ab-80b3-50501f06166a,"Man, the best thing about it is that it is free",5
cf12a2e1-2ca6-47b9-a545-3ecc50c8adf5,I love this app so much,5
f0d99a31-80ac-443d-aa08-31ebc9e3c882,Amazing app:white_flower::white_flower:,5
5ec6e007-e0f1-4839-bc19-905ff1faae73,first time,5
51d391bf-da1e-4c83-a65e-14535b2fd5a1,It's a really good app to make and break habits. The AI is really good and sets realistic and achievable steps to achieve goals. Will recommend to anyone who wants to change their life for the better.,5
b7c6c7f5-340c-43f9-9390-f628033a1aab,Very very good,5
fe6f3646-1ec2-4a19-a006-41324aaff839,I love it. it's a well-made app. It keeps me going to achieve my dreams.,5
49398200-431d-4179-86a0-14503de4e5c9,very nice ai feature is accurate for me hope I follow the habits,5
da964fbc-a34c-4c5d-a2a6-8299ca47d44d,This is the best app I've tried for planning. This is the most unique one! :heart_suit:,5
aa98c00f-49c8-4f89-9fb8-1b0b0d91b9e9,amazing,5
0ef71a02-69c7-4ed4-aa67-9a03aa1aa109,We can set a lot of goals here and we get daily quotes without asking we get here posts from different people we all are united ; also we do alot chatting here giving each other tips we can post in 4-5 Categories of posters! Also I love being here we get soo cool tips by our friends we can follow other peoples and also we can share our tips also ; after having too much fun we will see the tasks and goals that makes us more productive!:star-struck::star-struck::star-struck::sparkling_heart::sparkling_heart::sparkling_heart::mending_heart::mending_heart::mending_heart:,5
226aa68c-a384-4cd7-ac13-8bd63f45ca23,great,5
a15bcd64-bbdf-4d96-af4a-e8ce86e3db18,best platform to reach your goals and dream:thumbs_up_medium-light_skin_tone:,5
3be98c80-ccf3-4a66-802f-e860fe747d8b,really cool,5
2ca8eb7e-51f7-497e-a3cc-ff924d0bafc7,uniquely made & cute to use. awesome.,5
11418538-4a87-4e6b-aa75-0f4bc1979a95,"super cool Ai integration, should try it at list to know",5
74d1c7fb-8a22-43d6-ae58-73f1bec085d2,Amazing and cute,5
ba318fe2-8259-4cca-b643-611d010bb6f0,Amazing! :smiling_face_with_heart-eyes:,5
7a75e046-6b4f-4931-ad4f-390e322ebff4,"it's very useful and tells you all needed things and can tell you about small details even .it should be the top 1 app in the world , thanks dreamfora lots of love",5
82591f00-eb6e-4c9d-bdb1-f280b1556d29,NO PAYWALL OMG I LOVE THIS,5
b01072cc-cee6-44f1-95b6-a21a9de51b9f,i love it because it's free,5
7f6406b2-012b-4b33-aa9c-c3e6d543e5e5,I love this app:red_heart::red_heart::red_heart::red_heart::red_heart:,5
fdaed0ed-27bb-4cf9-9ceb-f7799dab5835,thank you,5
942ca3ad-1e89-4cf9-ba65-7f046a428116,totally weird but I love it,5
765aa75d-1093-482d-b46a-e75b1fbda8ef,so good,5
cbd5d5ac-c9c5-4be9-a036-643a6aca1ef9,very good and helpful in my archive goals,5
d60ebbd7-e6b2-46f0-8970-679340632ac8,Very cool,5
78c718df-06d9-4190-a238-fffd30a3a786,best app better than other ap,5
1f1d7328-a43c-468b-8df9-b46ff0d5701e,amazing,5
b09d2f6b-8b56-4ddd-9ac0-448555da37ad,the best habit app everr,5
